272 20.9 -4.0 82.0 0 0.0 16.9 66.3 489.7 62.9 21.0 0
273 20.9 -4.0 82.0 0 0.0 16.9 66.3 489.8 63.2 21.0 0
274 20.9 -4.0 83.0 0 0.0 16.8 66.3 489.9 63.4 21.0 0
275 20.9 -4.0 83.0 0 0.0 16.8 66.3 489.9 63.7 21.0 0
276 20.9 -4.0 83.0 0 0.0 16.8 66.3 490.0 63.9 21.0 0
277 20.9 -4.0 83.0 0 0.0 16.7 66.4 490.1 64.2 21.0 0
278 20.9 -4.0 83.0 0 0.0 16.7 66.4 490.1 64.4 21.0 0
279 20.9 -4.0 83.0 0 0.0 16.7 66.4 490.2 64.7 21.0 0
280 20.9 -4.0 83.0 0 0.0 16.7 66.4 490.3 64.9 21.0 0
281 20.9 -4.0 83.0 0 0.0 16.6 66.4 490.3 65.2 21.0 0
282 20.9 -4.0 83.0 0 0.0 16.6 66.4 490.4 65.4 21.0 0
283 20.9 -4.0 83.0 0 0.0 16.6 66.4 490.5 65.7 21.0 0
284 20.9 -4.0 84.0 0 0.0 16.6 66.4 490.5 65.9 21.0 0
285 20.9 -4.0 84.0 0 0.0 16.5 66.4 490.6 66.2 21.0 0
286 20.9 -4.0 84.0 0 0.0 16.5 66.5 490.6 66.4 21.0 0
287 20.9 -4.0 84.0 0 0.0 16.5 66.5 490.7 66.7 21.0 0
288 20.9 -4.0 84.0 0 0.0 16.4 66.5 490.8 66.9 21.0 0
289 20.9 -4.0 84.0 0 0.0 16.4 66.5 490.8 67.2 21.0 0
290 21.0 -4.0 84.0 0 0.0 16.4 66.5 490.9 67.4 21.0 0
291 21.0 -4.0 84.0 0 0.0 16.3 66.5 490.9 67.7 21.0 0
292 21.0 -4.0 84.0 0 0.0 16.3 66.5 491.0 67.9 21.0 0
293 21.0 -4.0 84.0 0 0.0 16.3 66.5 491.1 68.2 21.0 0
294 21.0 -4.0 84.0 0 0.0 16.3 66.5 491.1 68.4 21.0 0
295 21.0 -4.0 84.0 0 0.0 16.2 66.5 491.2 68.7 21.0 0
296 21.0 -4.0 84.0 0 0.0 16.2 66.5 491.2 68.9 21.0 0
297 21.0 -4.0 84.0 0 0.0 16.2 66.6 491.3 69.2 21.0 0
298 21.0 -4.0 84.0 0 0.0 16.2 66.6 491.3 69.4 21.0 0
299 21.0 -4.0 84.0 0 0.0 16.1 66.6 491.4 69.7 21.0 0
300 21.0 -4.0 84.0 0 0.0 16.1 66.6 491.4 69.9 21.0 0
301 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.5 70.2 21.0 0
302 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.5 70.4 21.0 0
303 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.6 70.7 21.0 0
304 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.6 71.0 21.0 0
305 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.7 71.2 21.0 0
306 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.7 71.5 21.0 0
307 21.0 -4.5 84.0 0 0.0 16.1 72.0 491.8 71.7 21.0 0
308 21.0 -4.5 84.0 0 0.0 16.0 72.0 491.8 72.0 21.0 0
309 21.0 -4.5 84.0 0 0.0 16.0 72.1 491.9 72.2 21.0 0
310 21.0 -4.5 84.0 0 0.0 16.0 72.1 491.9 72.5 21.0 0
311 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.0 72.7 21.0 0
312 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.0 73.0 21.0 0
313 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.1 73.2 21.0 0
314 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.1 73.5 21.0 0
315 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.2 73.7 21.0 0
316 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.2 74.0 21.0 0
317 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.3 74.2 21.0 0
318 21.0 -4.5 84.0 0 0.0 16.0 72.1 492.3 74.5 21.0 0
319 20.9 -4.5 84.0 0 0.0 16.0 72.1 492.3 74.7 21.0 0
320 20.9 -4.5 84.0 0 0.0 16.0 72.1 492.4 75.0 21.0 0
321 20.9 -4.5 84.0 0 0.0 15.9 72.1 492.4 75.2 21.0 0
322 20.9 -4.5 84.0 0 0.0 15.9 72.1 492.5 75.5 21.0 0
323 20.9 -4.5 85.0 0 0.0 15.9 72.1 492.5 75.7 21.0 0
324 20.9 -4.5 85.0 0 0.0 15.9 72.2 492.6 76.0 21.0 0
325 20.9 -4.5 85.0 0 0.0 15.9 72.2 492.6 76.3 21.0 0
326 21.0 -4.5 85.0 0 0.0 15.9 72.2 492.6 76.5 21.0 0
327 21.0 -4.5 85.0 0 0.0 15.9 72.2 492.7 76.8 21.0 0
328 21.0 -4.5 85.0 0 0.0 15.9 72.2 492.7 77.0 21.0 0
329 21.0 -4.5 85.0 0 0.0 15.9 72.2 492.8 77.3 21.0 0
330 21.0 -4.5 85.0 0 0.0 15.8 72.2 492.8 77.5 21.0 0
331 21.0 -4.5 85.0 0 0.0 15.8 72.2 492.8 77.8 21.0 0
332 21.0 -4.5 85.0 0 0.0 15.8 72.2 492.9 78.0 21.0 0
333 21.0 -4.5 85.0 0 0.0 15.8 72.2 492.9 78.3 21.0 0
